filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
00000010.wav,0.5445066690444946,0.0037039904855191708,1654.3684941289607,1764.3908525453435,3544.635023926914,0.08878335266821345,-440.30755615234375,165.4231414794922,-61.58163833618164,64.35427856445312,-37.1482048034668,49.29753112792969,-20.481678009033203,22.033153533935547,-18.879892349243164,5.282344818115234,4.223441123962402,-1.0413572788238525,5.828214645385742,-15.854879379272461,17.002500534057617,-4.756341934204102,15.849478721618652,-10.208165168762207,3.277092218399048,-0.6407861113548279,normal
00000011.wav,0.5624502301216125,0.0036511518992483616,1634.856314038221,1747.2874534886682,3459.0268022223026,0.08919572940835267,-443.2148132324219,164.0985565185547,-59.914649963378906,60.600372314453125,-34.055694580078125,50.80535888671875,-15.825826644897461,23.230754852294922,-17.529666900634766,4.57109260559082,3.6344425678253174,0.5277801156044006,4.581739902496338,-17.70862579345703,15.675418853759766,-4.642391204833984,15.188013076782227,-10.067389488220215,2.7275640964508057,-0.9195655584335327,normal
00000012.wav,0.4648807644844055,0.0037480229511857033,1656.1387959591723,1780.7866823748095,3550.98007449971,0.09049970091357308,-442.2374572753906,163.63148498535156,-57.73384475708008,55.77683639526367,-41.53445053100586,48.60638427734375,-19.22739601135254,22.995763778686523,-16.48139190673828,9.777198791503906,6.57269287109375,0.18321388959884644,4.428308010101318,-18.38507843017578,17.964502334594727,-1.0515867471694946,18.29728889465332,-8.33735466003418,4.6031999588012695,-1.7485557794570923,normal
00000013.wav,0.5114297866821289,0.0036842466797679663,1697.7157956680537,1793.1633798684359,3614.005911488544,0.09417823738399073,-442.9548034667969,164.81007385253906,-61.509307861328125,61.110984802246094,-42.68830490112305,50.8810920715332,-19.35191535949707,26.123241424560547,-18.585277557373047,9.361614227294922,6.36519193649292,0.4465855062007904,3.199639081954956,-23.630290985107422,13.693470001220703,-5.2651753425598145,16.89276885986328,-9.206303596496582,7.585894584655762,1.444237232208252,normal
00000014.wav,0.5320942997932434,0.003550931578502059,1690.6253203343954,1779.9377087269088,3602.3150309055973,0.09174702726218098,-442.8000183105469,162.33001708984375,-61.798274993896484,63.1195182800293,-35.664127349853516,51.56962203979492,-16.336362838745117,24.706026077270508,-18.731821060180664,3.7935163974761963,3.734065055847168,0.9970577359199524,5.498441219329834,-18.52166748046875,13.760519981384277,-6.4038496017456055,15.636499404907227,-10.19294548034668,2.1309266090393066,-3.0841798782348633,normal
00000015.wav,0.5630039572715759,0.0036947389598935843,1647.4531422211473,1738.1969114582173,3447.2359995830916,0.0896466248549884,-439.07916259765625,165.19403076171875,-62.18010711669922,61.29912185668945,-35.20162582397461,48.297183990478516,-19.30331802368164,20.58254623413086,-18.47768783569336,5.18963098526001,2.736234664916992,-0.5875011086463928,5.675368309020996,-16.0151424407959,15.717911720275879,-4.4564595222473145,17.038087844848633,-8.879667282104492,3.599501848220825,-0.7739017009735107,normal
00000016.wav,0.5490073561668396,0.003695625811815262,1646.6047313181284,1784.8067850048574,3578.5335815146464,0.0843899543213457,-446.4577331542969,161.12039184570312,-56.05359649658203,62.72504806518555,-35.0045051574707,51.86556625366211,-14.390398025512695,22.248958587646484,-15.845317840576172,5.649531841278076,3.153834342956543,-0.4818364381790161,3.814617872238159,-17.716941833496094,16.677003860473633,-3.2982797622680664,14.99626350402832,-11.071624755859375,1.2889962196350098,-1.3411865234375,normal
00000017.wav,0.5840765833854675,0.0037045180797576904,1664.788883109995,1753.4509326450057,3516.282140461862,0.0933602813225058,-436.1006774902344,165.83889770507812,-59.04559326171875,61.49129867553711,-39.62047576904297,44.006351470947266,-21.293907165527344,19.719175338745117,-18.308509826660156,6.216003894805908,5.3381853103637695,0.5773429870605469,5.358733177185059,-16.267587661743164,16.349346160888672,-5.708272933959961,14.128958702087402,-10.681509017944336,3.006120443344116,1.3595956563949585,normal
00000018.wav,0.4127620756626129,0.0035371973644942045,1738.2234883577269,1755.4103834602815,3571.089388322941,0.10146280452436195,-443.0727844238281,165.2161407470703,-67.00476837158203,58.54061508178711,-44.24791717529297,46.74460220336914,-24.054094314575195,23.18807029724121,-20.696949005126953,7.520439147949219,7.371700286865234,4.574622631072998,9.093753814697266,-16.56413459777832,15.152644157409668,-9.669933319091797,13.422472953796387,-10.686437606811523,8.378827095031738,3.106513261795044,normal
00000019.wav,0.5583762526512146,0.003655089531093836,1645.4575442987443,1736.799815958446,3448.6349083707946,0.09249474332946636,-440.1448974609375,164.7998046875,-60.90098571777344,60.311920166015625,-34.953147888183594,46.848201751708984,-18.711448669433594,21.518184661865234,-18.343557357788086,5.323428153991699,3.811157464981079,-0.9493623375892639,4.8100433349609375,-16.95833396911621,15.422780990600586,-4.862192153930664,15.410505294799805,-9.232259750366211,3.638866662979126,0.3289034962654114,normal
00000020.wav,0.4426857829093933,0.00359222455881536,1795.0538385128689,1786.8817001231262,3665.565692521027,0.10556391386310905,-436.5771179199219,158.30833435058594,-63.94666290283203,58.27667236328125,-41.623538970947266,45.26731872558594,-19.734642028808594,25.60099983215332,-16.3804931640625,6.683197021484375,1.626886248588562,-3.4652233123779297,5.358881950378418,-11.799768447875977,21.796875,-1.486154556274414,17.89278221130371,-13.027325630187988,-1.4544516801834106,-4.246149063110352,normal
00000021.wav,0.5777689814567566,0.0036835637874901295,1675.005673974394,1769.156381549666,3577.1096922128772,0.09053935252320186,-441.8841247558594,161.82594299316406,-59.59024429321289,63.1746940612793,-35.32260513305664,49.975486755371094,-15.666427612304688,23.12173080444336,-16.568801879882812,4.741268157958984,4.276645183563232,1.2190802097320557,4.351940155029297,-17.159013748168945,15.702756881713867,-3.7548770904541016,16.576906204223633,-9.916595458984375,3.3064208030700684,-0.8480454087257385,normal
00000022.wav,0.5591992139816284,0.003750767558813095,1675.6385860778985,1779.9884568460554,3572.388375054379,0.08983581967807425,-441.9418640136719,158.92263793945312,-57.466217041015625,64.22374725341797,-34.12607955932617,47.431583404541016,-13.945712089538574,24.555530548095703,-16.6556339263916,6.185351848602295,6.64729118347168,0.5118386745452881,4.204744815826416,-18.444652557373047,14.459505081176758,-3.5554001331329346,15.010664939880371,-9.577630043029785,2.008873224258423,-1.2994203567504883,normal
00000023.wav,0.561647891998291,0.003148270770907402,2258.1288065552276,1957.2257467741724,4669.582513866734,0.15400911760440836,-431.3572998046875,141.19479370117188,-78.58067321777344,76.53790283203125,-48.79840850830078,55.320674896240234,-27.019784927368164,27.01612091064453,-20.994583129882812,6.843012809753418,7.307650089263916,-6.249755859375,6.44721794128418,-13.238363265991211,14.665238380432129,-3.5241641998291016,20.261455535888672,-11.35758113861084,7.77121114730835,-3.5034689903259277,normal
00000024.wav,0.5621087551116943,0.003717779880389571,1647.2915014478085,1751.0702415102533,3465.5217358794953,0.09223757431844548,-441.8069763183594,166.53518676757812,-61.51456069946289,63.57241439819336,-37.417118072509766,49.3707389831543,-19.130821228027344,21.821060180664062,-19.849319458007812,7.282374858856201,5.107569217681885,-0.9879310131072998,4.427371978759766,-16.090635299682617,17.7755126953125,-4.967893600463867,16.904830932617188,-10.209839820861816,2.456045389175415,-0.7880504727363586,normal
00000025.wav,0.45062193274497986,0.0036292506847530603,1754.0335531622477,1807.4122241906996,3693.71873187355,0.09942244598317865,-439.7607421875,162.0538330078125,-61.6841926574707,60.58230209350586,-43.333099365234375,48.303497314453125,-20.788434982299805,25.83946990966797,-18.66724967956543,8.1659574508667,6.783371925354004,-2.637878894805908,-0.4483746588230133,-20.84131622314453,15.186388969421387,-5.602041244506836,19.02574920654297,-6.683605194091797,7.02779483795166,0.31884461641311646,normal
00000026.wav,0.41584068536758423,0.003474024822935462,1853.7213390746113,1841.0147809347304,3940.4512693046695,0.10601367640661252,-436.25213623046875,155.43539428710938,-63.516422271728516,63.81078338623047,-45.02752685546875,45.25265121459961,-22.47231674194336,24.359777450561523,-19.407880783081055,7.466773986816406,13.48011302947998,1.8476959466934204,3.499817132949829,-16.89835548400879,12.408112525939941,-8.084611892700195,13.709236145019531,-11.699955940246582,5.124786376953125,1.7806986570358276,normal
00000027.wav,0.5753921270370483,0.003237120807170868,2113.557035285673,1897.331353790214,4289.154265153712,0.13442008954466358,-426.5414733886719,146.57130432128906,-75.97964477539062,69.56692504882812,-47.146148681640625,50.2993049621582,-22.908519744873047,23.38442611694336,-17.620586395263672,9.027348518371582,2.9191079139709473,-2.872227430343628,7.124392986297607,-16.179590225219727,21.167062759399414,-6.841230392456055,15.833674430847168,-9.5977144241333,4.862023830413818,-0.45521971583366394,normal
00000028.wav,0.5493417382240295,0.0036400603130459785,1654.1500696000599,1788.1786595953413,3559.0987415712007,0.09019608287412993,-446.6982421875,161.55416870117188,-54.87295913696289,62.07432174682617,-34.39937210083008,49.71714401245117,-14.9139404296875,24.089908599853516,-17.902549743652344,5.774166584014893,5.54006290435791,0.7047606110572815,2.585571765899658,-20.097787857055664,16.222633361816406,-4.0666117668151855,14.368084907531738,-11.98955249786377,-0.8018696308135986,-1.1111403703689575,normal
00000029.wav,0.5779172778129578,0.0036839647218585014,1643.2835234111078,1758.5550911453756,3481.3344012833527,0.08960810614849188,-442.3228454589844,163.93914794921875,-59.25764465332031,61.033905029296875,-35.476585388183594,48.15617752075195,-17.311664581298828,22.23379135131836,-17.22829818725586,7.710052013397217,4.196529388427734,-0.8624698519706726,4.532853126525879,-17.170787811279297,16.282772064208984,-3.5012121200561523,17.573530197143555,-9.711445808410645,2.052851676940918,0.12816375494003296,normal
00000030.wav,0.506159245967865,0.0035138693638145924,1746.2055971689947,1793.5702987227999,3662.468108776827,0.1019454212587007,-443.105712890625,164.57310485839844,-63.905025482177734,57.84540939331055,-44.16975402832031,49.78773880004883,-20.570213317871094,26.118175506591797,-19.583003997802734,5.730133533477783,2.5918335914611816,1.7585954666137695,8.671135902404785,-13.34005355834961,21.443180084228516,-6.37362813949585,10.799565315246582,-18.299013137817383,0.5024194717407227,-0.051111772656440735,normal
00000031.wav,0.5396198034286499,0.0037839417345821857,1692.5186406845678,1784.5951646324436,3624.0480781431265,0.09470503734048724,-439.0843505859375,162.41897583007812,-59.52000427246094,63.874874114990234,-36.32571792602539,49.81754684448242,-19.80941390991211,21.30121612548828,-18.585994720458984,6.041057586669922,4.61726713180542,-1.9837414026260376,2.8325042724609375,-16.44257354736328,18.028926849365234,-4.06387186050415,15.307262420654297,-10.654027938842773,3.292689800262451,0.4252428412437439,normal
00000032.wav,0.42716121673583984,0.0034693535417318344,1746.4080483839894,1799.219691022717,3701.337788663718,0.0993046240574246,-441.81060791015625,163.29994201660156,-62.929542541503906,58.41756057739258,-44.36433410644531,47.86224365234375,-22.912317276000977,23.327333450317383,-19.52710723876953,6.172600269317627,5.936901092529297,4.322602272033691,9.19548225402832,-15.844769477844238,15.065398216247559,-9.870878219604492,13.046066284179688,-10.74096393585205,7.509570598602295,3.1697144508361816,normal
00000033.wav,0.5616925954818726,0.003697414416819811,1647.6565472690907,1754.1174692536024,3495.0736840197214,0.08836191270301624,-440.1226501464844,164.08197021484375,-60.39409637451172,65.4292221069336,-35.40748596191406,47.14649963378906,-18.389537811279297,21.857099533081055,-17.836776733398438,5.791036128997803,3.1216413974761963,-0.5333602428436279,5.155414581298828,-16.72563362121582,16.903963088989258,-4.584542274475098,15.488274574279785,-9.189993858337402,2.6333508491516113,-1.415460467338562,normal
00000034.wav,0.5389605164527893,0.0036746098194271326,1692.6851792347238,1808.9824946970941,3656.073097175899,0.0892818300464037,-443.08868408203125,156.85260009765625,-54.839752197265625,63.087162017822266,-31.180036544799805,48.75901794433594,-15.719894409179688,22.792524337768555,-16.525922775268555,6.400362968444824,4.994586944580078,-0.3751167953014374,3.7567505836486816,-17.774375915527344,15.476231575012207,-5.5288496017456055,12.912978172302246,-11.316490173339844,1.627895474433899,0.13550670444965363,normal
00000035.wav,0.42297324538230896,0.0036082742735743523,1748.8793409268162,1794.757058826517,3652.2260980097158,0.09864754024071926,-440.67529296875,160.13243103027344,-62.219093322753906,59.131492614746094,-39.93194580078125,46.53023147583008,-21.87754249572754,25.06733512878418,-14.979876518249512,9.920952796936035,3.2414464950561523,-3.81746506690979,3.5107762813568115,-14.344062805175781,20.38697624206543,-2.7270429134368896,17.317258834838867,-12.213024139404297,-0.1487526297569275,-4.81282901763916,normal
00000036.wav,0.4714360535144806,0.003628570819273591,1755.662523691757,1812.3671685153827,3706.0591058222158,0.09686435071055685,-441.383544921875,159.49520874023438,-61.15367126464844,64.19766235351562,-39.044673919677734,47.39836502075195,-22.13187599182129,25.35706329345703,-14.704541206359863,10.777222633361816,6.686450958251953,-1.176027774810791,0.559403657913208,-21.083019256591797,14.920892715454102,-7.421365261077881,15.95802116394043,-8.229644775390625,6.160598278045654,0.2545705735683441,normal
00000037.wav,0.5623949766159058,0.003528048750013113,1870.6448048924233,1780.5584443481198,3736.8850601798144,0.11510295823665893,-430.6827087402344,158.1090087890625,-73.8972396850586,69.55280303955078,-40.02566146850586,44.3729248046875,-23.819673538208008,23.470727920532227,-20.933820724487305,8.909326553344727,3.0916011333465576,-4.339695930480957,7.271649360656738,-13.658308029174805,17.41180419921875,-5.892747402191162,15.597513198852539,-10.20100212097168,6.606761455535889,-1.7188187837600708,normal
00000038.wav,0.4470154345035553,0.003622613148763776,1750.325418525508,1800.1990914927771,3686.94901256163,0.098158126087587,-441.98419189453125,161.92205810546875,-63.96207046508789,61.907039642333984,-42.49782943725586,48.514041900634766,-22.91417121887207,24.67437171936035,-17.183448791503906,8.678303718566895,0.9437839388847351,-5.598339557647705,3.482185125350952,-13.469817161560059,23.78312110900879,1.1131483316421509,20.572933197021484,-13.459070205688477,-0.4249250590801239,-2.955418109893799,normal
00000039.wav,0.4558660686016083,0.0035058632493019104,1783.742222552091,1827.5199847762347,3796.16382005873,0.10014863689095127,-440.11309814453125,159.439208984375,-61.75688934326172,62.74557876586914,-42.269805908203125,46.84181213378906,-22.208023071289062,25.344615936279297,-15.702818870544434,9.698869705200195,5.716887474060059,-3.8700876235961914,1.638668417930603,-17.557973861694336,17.55492401123047,-4.276680946350098,18.137828826904297,-9.087864875793457,4.837625503540039,-0.7734841704368591,normal
00000040.wav,0.5128786563873291,0.00345725379884243,1759.6054765315869,1801.8386645958308,3722.821030760586,0.10094620069605569,-442.7884216308594,162.33718872070312,-63.216129302978516,59.63715362548828,-44.389862060546875,47.988685607910156,-21.618440628051758,27.33485221862793,-15.539128303527832,6.292520046234131,2.9481868743896484,-2.01713490486145,5.449519157409668,-12.306699752807617,22.164947509765625,-3.843482732772827,14.668106079101562,-15.739656448364258,-1.2865076065063477,-2.063843011856079,normal
00000041.wav,0.44349390268325806,0.0036577696446329355,1751.0988760140283,1835.356487323777,3792.017054723753,0.09653920751160093,-439.9698486328125,161.955078125,-60.35615921020508,64.3589859008789,-44.3817024230957,48.26203536987305,-23.17756462097168,24.499345779418945,-17.15302085876465,10.98033618927002,7.382660865783691,0.5961788296699524,4.009396553039551,-19.673751831054688,14.531315803527832,-9.186325073242188,14.232397079467773,-11.447854995727539,6.921126365661621,4.219219207763672,normal
00000042.wav,0.46766534447669983,0.0035022785887122154,1755.2105986738125,1774.3687742764037,3627.994999365574,0.10124642002610208,-439.50189208984375,160.86610412597656,-64.40121459960938,59.21845626831055,-41.31901550292969,44.87615203857422,-20.731311798095703,24.128360748291016,-17.999958038330078,8.354681015014648,6.490375995635986,4.376018524169922,8.769828796386719,-16.921337127685547,15.911535263061523,-8.7146635055542,11.609187126159668,-10.469264030456543,7.20842170715332,3.0118348598480225,normal
00000043.wav,0.5394478440284729,0.0037472513504326344,1723.863656790951,1766.0739164431634,3605.6874003045245,0.09684282555104408,-435.52813720703125,161.698974609375,-63.44868087768555,67.70600891113281,-38.08126449584961,46.3715934753418,-19.679990768432617,20.389711380004883,-19.159311294555664,7.0691680908203125,4.43704080581665,-1.6448204517364502,4.891088485717773,-14.090776443481445,18.3155460357666,-4.46579122543335,16.29220199584961,-10.521446228027344,2.1991279125213623,-1.856438398361206,normal
00000044.wav,0.5809948444366455,0.003756006481125951,1659.5276141141114,1757.4091982597254,3533.168967970563,0.09058806735788863,-440.5545349121094,161.2935028076172,-58.9532356262207,63.476192474365234,-34.375694274902344,46.89998245239258,-16.016048431396484,21.392436981201172,-17.1378231048584,7.241977691650391,6.401218891143799,-1.2463067770004272,3.7534847259521484,-15.676624298095703,16.533876419067383,-2.656705379486084,15.709447860717773,-9.50651741027832,2.949753522872925,-0.17063063383102417,normal
00000045.wav,0.4924182891845703,0.003702420275658369,1718.0514194200714,1816.6282896607897,3677.9310469837587,0.09285047491299304,-439.80023193359375,159.71530151367188,-58.460384368896484,60.6812629699707,-39.21965789794922,46.654327392578125,-20.746856689453125,24.96281623840332,-14.397564888000488,11.909274101257324,6.9596662521362305,-1.2174456119537354,1.7793225049972534,-20.291963577270508,14.888406753540039,-4.9570722579956055,17.059539794921875,-9.17009162902832,5.916179180145264,1.2681658267974854,normal
00000046.wav,0.5566374063491821,0.0037250120658427477,1675.7188251827224,1750.339843139901,3540.3633560216067,0.0931722194025522,-438.7197570800781,163.4816131591797,-61.64606475830078,65.44217681884766,-37.64885711669922,47.02785873413086,-18.15313720703125,21.25221824645996,-16.905317306518555,7.2911810874938965,4.29351806640625,-2.7597532272338867,2.5591812133789062,-14.906612396240234,17.430679321289062,-4.711007118225098,15.264967918395996,-9.391193389892578,4.705425262451172,0.26061326265335083,normal
00000047.wav,0.43925827741622925,0.0036033554933965206,1779.6844614035622,1829.7849913240743,3772.832019920969,0.09777633773201856,-439.11773681640625,159.1453857421875,-60.45878982543945,62.29608917236328,-42.57863235473633,45.11101531982422,-23.631343841552734,23.43585205078125,-16.955310821533203,12.41520881652832,7.588364124298096,1.0200613737106323,5.112584590911865,-19.069469451904297,14.038651466369629,-8.80966854095459,12.687410354614258,-12.71070671081543,7.0281877517700195,3.360809326171875,normal
00000048.wav,0.5902808904647827,0.0036753343883901834,1664.492578473966,1748.3048733742603,3476.7379866951856,0.09288672781322506,-438.89251708984375,163.07101440429688,-61.969913482666016,63.44459915161133,-33.810890197753906,46.49856185913086,-19.601585388183594,22.271289825439453,-16.865480422973633,6.950598239898682,3.8494632244110107,-2.5597822666168213,3.342928171157837,-15.225069046020508,17.22907829284668,-4.826488971710205,16.39164924621582,-8.738504409790039,3.567567825317383,-0.11232676357030869,normal
00000049.wav,0.6015422940254211,0.00361822172999382,1651.2754376169012,1759.5980715848,3540.6881027044665,0.09058806735788863,-439.7637634277344,163.52906799316406,-58.33433151245117,61.63051986694336,-36.23710632324219,45.54969024658203,-20.36138343811035,20.668354034423828,-16.327205657958984,6.173251628875732,4.205541610717773,-1.5337032079696655,4.289502143859863,-15.289022445678711,17.266071319580078,-2.6187005043029785,16.261274337768555,-10.050322532653809,2.873429775238037,-0.2759455740451813,normal
00000050.wav,0.4966154098510742,0.0036868660245090723,1713.2477539925487,1801.5686394931524,3675.5329176334108,0.09293317684164733,-444.4692077636719,161.36489868164062,-58.41061782836914,69.12966918945312,-36.59891891479492,49.3101692199707,-19.403907775878906,23.675559997558594,-18.483678817749023,5.637506008148193,3.727989435195923,-2.4683778285980225,3.069152355194092,-19.075908660888672,16.706544876098633,-2.786792278289795,16.2020263671875,-11.615107536315918,1.9649261236190796,-0.6306691765785217,normal
00000051.wav,0.5010877251625061,0.003446992952376604,1791.2699057058546,1811.326129819124,3768.285566360934,0.10407527914733179,-440.87677001953125,162.5096435546875,-64.75242614746094,59.96229553222656,-45.56428527832031,47.689430236816406,-23.54446029663086,25.981433868408203,-16.25400161743164,8.792533874511719,2.452850341796875,-3.362814426422119,5.555078506469727,-11.60591983795166,22.64432716369629,-4.349838733673096,15.013360023498535,-15.8692045211792,-0.7212912440299988,-3.1962783336639404,normal
00000052.wav,0.46374616026878357,0.0034192982129752636,2003.797119869682,1818.4069384242,4031.8299897585557,0.12779147331786542,-432.3864440917969,152.02674865722656,-80.65996551513672,61.10404968261719,-45.1663703918457,51.50105285644531,-24.0770206451416,24.835203170776367,-19.572607040405273,10.30722713470459,6.178530693054199,-0.4756605625152588,6.5788702964782715,-18.425819396972656,17.686363220214844,-2.431427001953125,19.377161026000977,-11.55309009552002,5.870102405548096,-1.0510034561157227,normal
00000053.wav,0.6057368516921997,0.0037012076936662197,1838.9043719405613,1852.105616372388,3878.5995164769433,0.09984728465777262,-430.7305603027344,147.44924926757812,-58.694114685058594,60.94388961791992,-31.316699981689453,46.07560729980469,-16.340635299682617,22.806804656982422,-14.458501815795898,8.158644676208496,5.287998199462891,-1.9616698026657104,5.564304828643799,-14.177780151367188,18.308530807495117,-2.9305877685546875,14.529261589050293,-7.362998008728027,3.498100996017456,-0.21987384557724,normal
00000054.wav,0.38426297903060913,0.0036206007935106754,1870.0567884692423,1856.1816376655145,3970.902515951276,0.10638300282772621,-435.3450622558594,154.26043701171875,-62.4856071472168,61.590171813964844,-43.50480270385742,46.232906341552734,-25.42407989501953,24.365781784057617,-14.708199501037598,9.092605590820312,4.804259300231934,-5.237385272979736,-2.6368637084960938,-18.740188598632812,19.250802993774414,-2.5831499099731445,20.010456085205078,-7.610023021697998,9.453859329223633,1.571500301361084,normal
00000055.wav,0.5246460437774658,0.0036967869382351637,1683.2727234965153,1772.656333086607,3606.6616403531034,0.0935664696925754,-440.1217346191406,162.53433227539062,-59.53838348388672,64.85060119628906,-37.010921478271484,46.53628158569336,-20.30567169189453,21.85323715209961,-17.02090835571289,6.5663743019104,5.860299587249756,-3.1852450370788574,2.2259092330932617,-15.095961570739746,19.296703338623047,-2.793027400970459,14.980147361755371,-10.489931106567383,2.912712335586548,1.8453294038772583,normal
00000056.wav,0.48388397693634033,0.0037696196231991053,1720.9884648938396,1810.5219715441904,3712.5540394794084,0.09511741408062645,-442.1931457519531,155.8561248779297,-54.67417526245117,63.03221893310547,-34.20098114013672,47.56256866455078,-15.881244659423828,21.79791259765625,-15.12118911743164,8.2872953414917,6.627841949462891,-1.0704257488250732,1.9345839023590088,-16.039440155029297,20.284717559814453,-0.7982184886932373,14.19003963470459,-11.546818733215332,2.200002670288086,2.1017327308654785,normal
00000057.wav,0.4834980368614197,0.003687279298901558,1740.9224964617854,1803.4628632791193,3682.977110825116,0.1001939530162413,-440.0572509765625,159.97540283203125,-62.84535598754883,64.33901977539062,-35.86990737915039,52.00393295288086,-17.931997299194336,24.637319564819336,-18.836782455444336,7.248416900634766,5.524092197418213,-0.8469163775444031,4.2469329833984375,-17.0819149017334,18.24770164489746,-4.201845645904541,15.52800464630127,-10.388728141784668,3.5244457721710205,-0.6801270842552185,normal
