filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
00000022.wav,0.529656708240509,0.004114254843443632,2054.822319252709,1862.9432876484502,4174.443744562065,0.12103597194025523,-407.3277587890625,151.25538635253906,-75.75032806396484,60.92814636230469,-51.835716247558594,43.63297653198242,-28.742971420288086,28.18360137939453,-14.905733108520508,6.000790119171143,-3.0149893760681152,-4.676888465881348,13.528729438781738,-9.488556861877441,14.197351455688477,-16.736541748046875,7.127206802368164,-13.756083488464355,4.1043477058410645,-7.48562479019165,normal
00000023.wav,0.5927647948265076,0.004430306609719992,1915.557207016773,1826.4552453629449,3965.306880800464,0.1112522204901392,-400.1141357421875,151.59828186035156,-66.5560073852539,60.46604919433594,-40.97979736328125,42.47955322265625,-21.83780860900879,25.991552352905273,-12.332484245300293,4.837989330291748,-2.2286722660064697,-5.513411521911621,9.251816749572754,-9.411765098571777,14.528014183044434,-11.280200958251953,11.028373718261719,-8.983522415161133,4.353250026702881,-7.171245098114014,normal
00000024.wav,0.5925697088241577,0.004155822563916445,2118.5671956899214,1825.2020492749778,4120.011204411978,0.13680485063805103,-397.517822265625,144.6696014404297,-79.35623931884766,62.66454315185547,-47.17670440673828,38.73591613769531,-27.449750900268555,23.836669921875,-15.923494338989258,6.840246677398682,-4.253114700317383,-8.419803619384766,10.477601051330566,-10.59719181060791,13.002019882202148,-12.936137199401855,10.00954818725586,-12.123620986938477,4.724287033081055,-8.535512924194336,normal
00000025.wav,0.5864785313606262,0.004180495627224445,1992.1671700287168,1849.5673710461438,4094.2812749238688,0.11693372969837587,-403.5028381347656,149.1728057861328,-69.65552520751953,58.9077033996582,-45.00788116455078,43.84104919433594,-21.86759376525879,25.876665115356445,-13.250493049621582,5.70583963394165,-2.38065505027771,-5.881909370422363,11.211871147155762,-9.848743438720703,13.90109634399414,-12.717405319213867,9.979925155639648,-9.446722984313965,3.143233060836792,-8.969425201416016,normal
00000026.wav,0.5882593989372253,0.00424259714782238,1944.4362241793178,1833.867278358491,3995.9579715595996,0.11253806554524362,-403.7415771484375,150.33197021484375,-68.77490997314453,59.464359283447266,-42.641929626464844,42.92372512817383,-21.495141983032227,26.730051040649414,-12.368497848510742,5.405981540679932,-2.5519826412200928,-5.2379584312438965,10.70552921295166,-10.243927955627441,13.160268783569336,-11.4983549118042,11.530085563659668,-9.446616172790527,3.6231906414031982,-8.281030654907227,normal
00000027.wav,0.5789750218391418,0.004360001068562269,1892.4064698150569,1822.4441606181988,3913.04764537413,0.10811861042633411,-404.7021789550781,156.5220489501953,-68.33349609375,63.42507553100586,-44.61993408203125,42.4620475769043,-24.666385650634766,27.13825035095215,-13.524725914001465,5.261488914489746,-3.4894204139709473,-6.993082523345947,9.907559394836426,-9.836311340332031,15.876296043395996,-11.74950122833252,11.262063026428223,-9.589725494384766,3.60982346534729,-7.563175201416016,normal
00000028.wav,0.5915603041648865,0.004308742471039295,1942.6684055446665,1846.3761839229453,4033.8284308838456,0.11282015842517401,-396.8852844238281,143.75015258789062,-59.622108459472656,55.199790954589844,-36.77903366088867,37.693477630615234,-19.887208938598633,21.711576461791992,-10.297577857971191,4.478647708892822,-1.103542447090149,-6.350125789642334,8.655843734741211,-8.006107330322266,13.111384391784668,-9.918112754821777,8.997693061828613,-7.406477928161621,3.0790953636169434,-6.2875590324401855,normal
00000029.wav,0.6012992858886719,0.004343660548329353,1941.4718773737259,1835.1924483309717,3999.4802240429235,0.11253579973897912,-399.82135009765625,151.0845184326172,-67.59335327148438,60.71553421020508,-41.99592208862305,42.09197998046875,-23.238452911376953,25.260536193847656,-12.171334266662598,6.721388339996338,-1.4299219846725464,-6.333158493041992,9.155339241027832,-9.598831176757812,14.995665550231934,-11.285179138183594,10.419246673583984,-9.574795722961426,4.650388240814209,-6.353091716766357,normal
00000030.wav,0.595317006111145,0.004356916528195143,1888.438430992377,1829.3949543965007,3935.605049575841,0.10780592916183294,-401.6050720214844,152.0443572998047,-64.05879211425781,58.20867919921875,-39.78764724731445,41.66534423828125,-22.351503372192383,24.112119674682617,-11.349393844604492,6.96072244644165,-0.8711292743682861,-5.710689544677734,9.378694534301758,-9.464345932006836,14.574835777282715,-11.407746315002441,9.586793899536133,-8.799180030822754,3.338876724243164,-7.4441070556640625,normal
00000031.wav,0.5733255743980408,0.00413413904607296,2084.200656578235,1831.7649671327576,4151.661515733758,0.13042434019721577,-398.7796630859375,146.5043487548828,-77.99018096923828,58.36174774169922,-48.70860290527344,37.50870895385742,-31.105880737304688,24.33007049560547,-14.169529914855957,4.990597248077393,-3.638366460800171,-7.90254020690918,8.041827201843262,-12.73421859741211,13.440272331237793,-15.1864013671875,10.124492645263672,-11.893109321594238,-0.4177931845188141,-8.530290603637695,normal
00000032.wav,0.5847808122634888,0.004471244290471077,1912.7727750607019,1816.7391180519633,3929.8845118546983,0.11094180503190255,-398.380859375,149.47479248046875,-63.502071380615234,59.48020553588867,-39.85635757446289,38.93014144897461,-19.783634185791016,23.4924259185791,-12.417667388916016,4.870254039764404,-1.0548802614212036,-4.647459983825684,10.41594123840332,-8.764244079589844,13.986335754394531,-10.342966079711914,9.821977615356445,-8.985576629638672,3.5924272537231445,-6.697789192199707,normal
00000033.wav,0.4740194082260132,0.004318377934396267,1984.4030948726952,1849.2439595018202,4068.2265987529004,0.11371968351218098,-406.3598327636719,153.6114044189453,-72.71944427490234,61.350364685058594,-51.0784797668457,41.3587760925293,-28.987899780273438,27.59854507446289,-13.075901985168457,10.082688331604004,-1.0356031656265259,-5.901054382324219,9.514686584472656,-13.381026268005371,14.031404495239258,-13.974471092224121,10.58192253112793,-10.15541934967041,6.8427886962890625,-5.819037914276123,normal
00000034.wav,0.4812689423561096,0.004295800346881151,2025.3430663021686,1837.735848343434,4100.151695729408,0.11901713855858469,-405.1125793457031,150.17724609375,-75.38442993164062,60.355899810791016,-49.35945510864258,41.0485954284668,-28.63623809814453,25.966510772705078,-14.186430931091309,6.384705066680908,-6.210656642913818,-9.557941436767578,7.780116081237793,-11.857028007507324,16.953163146972656,-10.051274299621582,14.01832103729248,-8.698150634765625,2.7360174655914307,-12.28131103515625,normal
00000035.wav,0.5914194583892822,0.004336846526712179,1976.2529070383155,1842.7946792787125,4062.3561779473607,0.11554705626450117,-401.500732421875,152.08456420898438,-69.86278533935547,64.88819885253906,-44.03416442871094,43.8404426574707,-25.219324111938477,24.9543399810791,-14.229409217834473,5.497350215911865,-2.0654456615448,-6.017066955566406,10.042092323303223,-9.144380569458008,15.661331176757812,-11.427698135375977,11.301175117492676,-11.191271781921387,2.5991289615631104,-8.942719459533691,normal
00000036.wav,0.5810283422470093,0.004294328857213259,1961.4387985073452,1842.3018290256657,4035.452164298144,0.11086703342517401,-406.7357482910156,150.43243408203125,-69.8893814086914,63.19070816040039,-42.49630355834961,45.26926040649414,-20.880878448486328,27.951520919799805,-12.170342445373535,8.210128784179688,0.43820372223854065,-4.607921123504639,11.362218856811523,-9.16996955871582,16.051471710205078,-11.388866424560547,10.511409759521484,-9.43416690826416,3.286813735961914,-8.124236106872559,normal
00000037.wav,0.5617086887359619,0.004419547971338034,1917.6903341461093,1845.1940012503676,4005.8752356438513,0.10767451239849188,-405.6556091308594,154.84754943847656,-70.02012634277344,63.10022735595703,-43.68133544921875,46.95132064819336,-23.47577476501465,28.75798988342285,-12.730659484863281,7.456019401550293,-0.9614389538764954,-5.539065837860107,11.386326789855957,-9.585543632507324,16.054264068603516,-11.205221176147461,10.980677604675293,-11.139447212219238,3.0266833305358887,-8.060656547546387,normal
00000038.wav,0.5872994661331177,0.004202275071293116,1925.7473461011,1857.6719535215711,4028.3826788174306,0.1077152969112529,-411.9218444824219,154.55654907226562,-69.29871368408203,66.2957534790039,-45.460906982421875,46.141822814941406,-23.97271156311035,30.46504783630371,-10.879741668701172,8.772329330444336,-1.5285907983779907,-5.901600360870361,11.66179084777832,-9.1744384765625,17.533584594726562,-10.334587097167969,12.271638870239258,-9.624281883239746,4.396135330200195,-7.869681358337402,normal
00000039.wav,0.47834312915802,0.004230706486850977,1973.8267497308188,1820.3993452709499,4002.977496012181,0.11355881126740139,-402.6632080078125,143.671875,-65.47537231445312,47.67720413208008,-45.03464126586914,33.14860916137695,-23.374835968017578,21.413999557495117,-12.331826210021973,3.9163594245910645,-0.7128143906593323,-2.1325082778930664,12.222925186157227,-7.799823760986328,11.30819034576416,-15.567513465881348,3.9039394855499268,-12.789546966552734,1.2696053981781006,-6.860489368438721,normal
00000040.wav,0.5838963985443115,0.004301522858440876,1954.6240107579451,1830.225618655276,4002.2530611042635,0.1147619543938515,-401.28802490234375,149.21160888671875,-68.59632110595703,57.727020263671875,-43.082763671875,41.71416473388672,-21.58026885986328,25.46892738342285,-13.826944351196289,4.731809616088867,-0.35321056842803955,-4.50160026550293,11.374190330505371,-10.11346435546875,12.981541633605957,-11.686497688293457,10.006141662597656,-9.471445083618164,2.0859134197235107,-9.629502296447754,normal
00000041.wav,0.5604907870292664,0.004298398271203041,1953.3615197134109,1855.5624843344915,4072.7480717988688,0.11253126812645012,-404.86480712890625,150.86001586914062,-67.99221801757812,59.94135284423828,-44.08498764038086,45.523590087890625,-21.27018928527832,27.210079193115234,-12.623804092407227,4.97617769241333,-1.5965496301651,-3.1868085861206055,13.02734375,-8.186306953430176,14.683192253112793,-11.61295223236084,11.605151176452637,-9.387019157409668,3.7899866104125977,-8.5295991897583,normal
00000042.wav,0.5735974311828613,0.004376867786049843,1914.8629280940079,1829.1805967058826,3974.224924322071,0.10882894069025523,-404.7345886230469,154.2584686279297,-69.22486877441406,61.467708587646484,-44.610939025878906,44.75625228881836,-22.904111862182617,26.45267105102539,-13.52033805847168,6.041088104248047,-0.7357646226882935,-4.392693042755127,11.617486953735352,-8.767223358154297,14.796208381652832,-11.252936363220215,11.475327491760254,-9.402567863464355,4.663732528686523,-9.059898376464844,normal
00000043.wav,0.5712164044380188,0.0044215889647603035,1945.5358733548737,1836.702101988128,4004.576248912413,0.11119104372099768,-403.78546142578125,149.70457458496094,-69.2310791015625,61.7440299987793,-39.54801559448242,44.35643768310547,-22.98728370666504,26.76516342163086,-11.112046241760254,6.650049209594727,-0.61114901304245,-4.3342719078063965,11.898090362548828,-7.952457904815674,17.166606903076172,-9.09553050994873,12.4835844039917,-8.216801643371582,3.8905327320098877,-6.526318550109863,normal
00000044.wav,0.585438072681427,0.004359547980129719,1928.9264681460513,1847.1700609792306,4026.284315635876,0.10934894322795824,-403.4324035644531,153.8284149169922,-68.0062026977539,62.95954895019531,-43.352657318115234,43.15898895263672,-25.78630256652832,26.18162727355957,-12.80538558959961,6.742438793182373,-1.5315572023391724,-5.863247394561768,11.334099769592285,-8.713190078735352,15.878212928771973,-11.33978271484375,11.392027854919434,-9.403729438781738,3.926912784576416,-7.460582733154297,normal
00000045.wav,0.584113359451294,0.004300969187170267,1941.755338675887,1825.1423350482833,3970.3029836136893,0.11274651972157773,-399.3482360839844,144.56436157226562,-63.20036697387695,53.83850860595703,-39.10041046142578,37.41850662231445,-18.151901245117188,22.52959442138672,-11.422834396362305,6.007868766784668,0.041446197777986526,-4.925148010253906,10.013080596923828,-8.769659042358398,12.87427043914795,-10.272037506103516,8.160806655883789,-9.025246620178223,1.9822872877120972,-8.678387641906738,normal
00000046.wav,0.5566421747207642,0.004330738913267851,1942.1074824722612,1827.3324611615878,3974.499709976798,0.11002075478538283,-397.4419250488281,138.59751892089844,-57.920406341552734,47.6539192199707,-32.41432571411133,35.65980911254883,-15.917603492736816,19.996349334716797,-9.904041290283203,3.19616961479187,-1.1961723566055298,-5.039507865905762,10.258301734924316,-6.878047466278076,12.567756652832031,-8.674239158630371,8.108226776123047,-7.019659042358398,1.0627917051315308,-7.49110221862793,normal
00000047.wav,0.49797654151916504,0.004206768237054348,2028.266568170431,1862.8590944140685,4177.741172418793,0.1192255927349188,-404.3401184082031,149.42391967773438,-72.5207748413086,57.865779876708984,-50.326541900634766,40.89023971557617,-28.55150032043457,27.172142028808594,-11.78863525390625,7.669473171234131,-2.294708251953125,-8.645380020141602,6.788896083831787,-12.03707218170166,14.801200866699219,-11.949519157409668,13.109929084777832,-8.616668701171875,5.228367328643799,-9.727662086486816,normal
00000048.wav,0.5821112394332886,0.0042476775124669075,1893.634302257363,1813.7596465514032,3916.4699758011893,0.1080019214037123,-406.5452880859375,154.8603057861328,-69.00344848632812,63.353050231933594,-42.70844650268555,43.061737060546875,-23.383737564086914,26.118505477905273,-12.27077865600586,6.079442501068115,-1.8433295488357544,-5.686219692230225,10.150872230529785,-9.34853744506836,15.854635238647461,-10.44939136505127,11.580801010131836,-9.190350532531738,4.062673568725586,-7.602416515350342,normal
00000049.wav,0.5836232900619507,0.003862655023112893,2180.9397885708045,1861.4453714198332,4304.142573593387,0.140615936774942,-404.9778137207031,146.74703979492188,-84.8521957397461,67.63805389404297,-51.26009750366211,45.41606521606445,-30.555557250976562,28.287769317626953,-15.973685264587402,6.949307918548584,-2.988361358642578,-5.318718910217285,11.281152725219727,-11.587456703186035,17.10201644897461,-12.7630615234375,12.06669807434082,-13.018442153930664,3.4716603755950928,-9.54873275756836,normal
00000050.wav,0.5150982737541199,0.004297821782529354,2001.005227382704,1829.7727633988839,4060.8823276174594,0.11654514392401392,-400.9721984863281,145.7703399658203,-69.57036590576172,52.37635803222656,-46.06037902832031,37.42816925048828,-24.03716468811035,23.75055503845215,-14.501260757446289,3.7651400566101074,-0.058645155280828476,-3.5648765563964844,13.296355247497559,-8.101224899291992,12.568227767944336,-13.401323318481445,6.914648056030273,-10.560222625732422,2.6131832599639893,-8.22568130493164,normal
00000051.wav,0.572876513004303,0.0043798829428851604,1866.4853288744985,1807.1904391841185,3877.0757051189094,0.10708540276972157,-403.380615234375,157.11669921875,-67.34003448486328,60.33357238769531,-43.36783218383789,42.2392463684082,-25.87070655822754,23.116718292236328,-13.88271713256836,5.997298717498779,-1.87245774269104,-5.832852840423584,10.106293678283691,-9.437272071838379,15.264019012451172,-11.868972778320312,10.262784957885742,-10.10722827911377,4.164337158203125,-6.652314186096191,normal
00000052.wav,0.5825596451759338,0.004396473523229361,1896.1522974761465,1814.417138018947,3910.8993211644433,0.10836784911542924,-401.53155517578125,153.83616638183594,-67.66954040527344,60.75751876831055,-42.01323318481445,41.67908477783203,-23.461843490600586,25.36215591430664,-12.52768611907959,6.138835430145264,-1.6488749980926514,-7.428086280822754,9.052328109741211,-9.631721496582031,15.01541519165039,-10.023707389831543,10.765267372131348,-9.601170539855957,4.221841335296631,-7.30277156829834,normal
00000053.wav,0.5793154835700989,0.004294775426387787,1896.5372640275807,1814.348498796441,3893.687746972883,0.10970807352088167,-404.8882751464844,154.97625732421875,-68.62309265136719,62.874080657958984,-42.59647750854492,41.9367561340332,-24.417945861816406,26.15059471130371,-14.323296546936035,3.986212968826294,-2.675417423248291,-6.017869472503662,10.144048690795898,-9.818611145019531,14.44925308227539,-11.70661449432373,10.705876350402832,-10.885976791381836,3.0555996894836426,-7.455362319946289,normal
00000054.wav,0.4863416254520416,0.0043474105186760426,1979.7710931568213,1851.2298755599875,4053.6129980242167,0.10753743111948956,-409.4354248046875,149.7364501953125,-69.99500274658203,60.450294494628906,-48.53038024902344,38.718482971191406,-27.04608917236328,24.80082130432129,-15.081711769104004,7.857700347900391,0.38797813653945923,-3.4949564933776855,12.222540855407715,-9.722744941711426,13.31329345703125,-15.71829891204834,6.483287811279297,-15.503243446350098,-0.7112897038459778,-11.183707237243652,normal
00000055.wav,0.5273096561431885,0.004138208460062742,2017.9124315577433,1847.1093635040404,4127.655241716212,0.11842123151102088,-404.95947265625,147.0435791015625,-70.09701538085938,55.03961181640625,-48.54830551147461,38.07265090942383,-26.59413719177246,23.93478775024414,-15.860323905944824,3.3402583599090576,-0.098138228058815,-3.5837361812591553,12.991631507873535,-7.399363994598389,14.343486785888672,-13.173419952392578,7.953134059906006,-11.745226860046387,2.6775872707366943,-8.788262367248535,normal
00000056.wav,0.4718499481678009,0.004182563629001379,1998.2359439878646,1839.0964872795546,4089.335133138776,0.11522871048433875,-403.8852844238281,145.82028198242188,-67.47261047363281,52.58253860473633,-47.45390319824219,36.8519401550293,-23.56224250793457,23.719207763671875,-12.543951988220215,5.162533283233643,-1.7903448343276978,-6.550045967102051,9.345404624938965,-8.036748886108398,16.091073989868164,-9.53051471710205,10.481921195983887,-11.25236988067627,-1.1040443181991577,-12.4258451461792,normal
00000057.wav,0.5183956027030945,0.004115990363061428,2008.545684462063,1831.2830441352949,4078.118882323086,0.11898655017401392,-406.61944580078125,147.41822814941406,-71.7076644897461,53.43398666381836,-48.29638671875,38.684688568115234,-25.228506088256836,23.633209228515625,-15.31229305267334,4.949914932250977,-1.3153785467147827,-4.514760971069336,11.936256408691406,-8.65363883972168,12.737606048583984,-14.720590591430664,7.2511701583862305,-12.036803245544434,2.907836437225342,-9.082225799560547,normal
